timestamp,dataset,row_identifier,column,original_value,new_value,action,reason
2026-08-13 08:39:33,data penyakit,Row 724,januari/februari,139,139,suspected_shifted_february,anomaly fix
2026-08-13 08:39:33,data penyakit,Row 725,januari/februari,139,139,suspected_shifted_february,anomaly fix
2026-08-13 08:39:33,data penyakit,Row 726,januari/februari,162,162,suspected_shifted_february,anomaly fix
2026-08-13 08:39:33,data penyakit,Row 727,januari/februari,31,31,suspected_shifted_february,anomaly fix
2026-08-13 08:39:33,data penyakit,Row 728,januari/februari,15,15,suspected_shifted_february,anomaly fix
2026-08-13 08:39:33,data penyakit,Row 729,januari/februari,3,3,suspected_shifted_february,anomaly fix
2026-08-13 08:39:33,data penyakit,Row 730,januari/februari,0,0,suspected_shifted_february,anomaly fix
2026-08-13 08:39:33,data penyakit,Row 731,januari/februari,95,95,suspected_shifted_february,anomaly fix
2026-08-13 08:39:33,data penyakit,Row 732,januari/februari,28,28,suspected_shifted_february,anomaly fix
2026-08-13 08:39:33,data penyakit,Row 733,januari/februari,0,0,suspected_shifted_february,anomaly fix
2026-08-13 08:39:33,data penyakit,Row 734,januari/februari,378,378,suspected_shifted_february,anomaly fix
2026-08-13 08:39:33,data penyakit,Row 735,januari/februari,89,89,suspected_shifted_february,anomaly fix
2026-08-13 08:39:33,data penyakit,Row 736,januari/februari,15,15,suspected_shifted_february,anomaly fix
2026-08-13 08:39:33,data penyakit,Row 737,januari/februari,10,10,suspected_shifted_february,anomaly fix
2026-08-13 08:39:33,data penyakit,Row 738,januari/februari,58,58,suspected_shifted_february,anomaly fix
2026-08-13 08:39:33,data penyakit,Row 739,januari/februari,6,6,suspected_shifted_february,anomaly fix
2026-08-13 08:39:33,data penyakit,Row 740,januari/februari,10,10,suspected_shifted_february,anomaly fix
2026-08-13 08:39:33,data penyakit,Row 741,januari/februari,66,66,suspected_shifted_february,anomaly fix
2026-08-13 08:39:33,data penyakit,Row 742,januari/februari,23,23,suspected_shifted_february,anomaly fix
2026-08-13 08:39:33,data penyakit,Row 743,januari/februari,76,76,suspected_shifted_february,anomaly fix
2026-08-13 08:39:33,data penyakit,Row 744,januari/februari,295,295,suspected_shifted_february,anomaly fix
2026-08-13 08:39:33,data penyakit,Row 745,januari/februari,482,482,suspected_shifted_february,anomaly fix
2026-08-13 08:39:33,data penyakit,Row 746,januari/februari,64,64,suspected_shifted_february,anomaly fix
2026-08-13 08:39:33,data penyakit,Row 747,januari/februari,73,73,suspected_shifted_february,anomaly fix
2026-08-13 08:39:33,data penyakit,Row 748,januari/februari,25,25,suspected_shifted_february,anomaly fix
2026-08-13 08:39:33,data penyakit,Row 749,januari/februari,12,12,suspected_shifted_february,anomaly fix
2026-08-13 08:39:33,data penyakit,Row 750,januari/februari,2,2,suspected_shifted_february,anomaly fix
2026-08-13 08:39:33,data penyakit,Row 751,januari/februari,0,0,suspected_shifted_february,anomaly fix
2026-08-13 08:39:33,data penyakit,Row 752,januari/februari,91,91,suspected_shifted_february,anomaly fix
2026-08-13 08:39:33,data penyakit,Row 753,januari/februari,36,36,suspected_shifted_february,anomaly fix
2026-08-13 08:39:33,data penyakit,Row 754,januari/februari,1,1,suspected_shifted_february,anomaly fix
2026-08-13 08:39:33,data penyakit,Row 755,januari/februari,185,185,suspected_shifted_february,anomaly fix
2026-08-13 08:39:33,data penyakit,Row 756,januari/februari,176,176,suspected_shifted_february,anomaly fix
2026-08-13 08:39:33,data penyakit,Row 757,januari/februari,13,13,suspected_shifted_february,anomaly fix
2026-08-13 08:39:33,data penyakit,Row 758,januari/februari,1,1,suspected_shifted_february,anomaly fix
2026-08-13 08:39:33,data penyakit,Row 759,januari/februari,137,137,suspected_shifted_february,anomaly fix
2026-08-13 08:39:33,data penyakit,Row 760,januari/februari,50,50,suspected_shifted_february,anomaly fix
2026-08-13 08:39:33,data penyakit,Row 761,januari/februari,42,42,suspected_shifted_february,anomaly fix
2026-08-13 08:39:33,data penyakit,Row 762,januari/februari,94,94,suspected_shifted_february,anomaly fix
2026-08-13 08:39:33,data penyakit,Row 763,januari/februari,102,102,suspected_shifted_february,anomaly fix
2026-08-13 08:39:33,data penyakit,Row 764,januari/februari,122,122,suspected_shifted_february,anomaly fix
2026-08-13 08:39:33,data penyakit,Row 765,januari/februari,693,693,suspected_shifted_february,anomaly fix
2026-08-13 08:39:33,data penyakit,Row 766,januari/februari,395,395,suspected_shifted_february,anomaly fix
2026-08-13 08:39:33,data penyakit,Row 767,januari/februari,164,164,suspected_shifted_february,anomaly fix
2026-08-13 08:39:33,data penyakit,Row 768,januari/februari,233,233,suspected_shifted_february,anomaly fix
2026-08-13 08:39:33,data penyakit,Row 769,januari/februari,29,29,suspected_shifted_february,anomaly fix
2026-08-13 08:39:33,data penyakit,Row 770,januari/februari,52,52,suspected_shifted_february,anomaly fix
2026-08-13 08:39:33,data penyakit,Row 771,januari/februari,2,2,suspected_shifted_february,anomaly fix
2026-08-13 08:39:33,data penyakit,Row 772,januari/februari,7,7,suspected_shifted_february,anomaly fix
2026-08-13 08:39:33,data penyakit,Row 773,januari/februari,114,114,suspected_shifted_february,anomaly fix
2026-08-13 08:39:33,data penyakit,Row 774,januari/februari,79,79,suspected_shifted_february,anomaly fix
2026-08-13 08:39:33,data penyakit,Row 775,januari/februari,3,3,suspected_shifted_february,anomaly fix
2026-08-13 08:39:33,data penyakit,Row 776,januari/februari,543,543,suspected_shifted_february,anomaly fix
2026-08-13 08:39:33,data penyakit,Row 777,januari/februari,228,228,suspected_shifted_february,anomaly fix
2026-08-13 08:39:33,data penyakit,Row 778,januari/februari,18,18,suspected_shifted_february,anomaly fix
2026-08-13 08:39:33,data penyakit,Row 779,januari/februari,6,6,suspected_shifted_february,anomaly fix
2026-08-13 08:39:33,data penyakit,Row 780,januari/februari,136,136,suspected_shifted_february,anomaly fix
2026-08-13 08:39:33,data penyakit,Row 781,januari/februari,4,4,suspected_shifted_february,anomaly fix
2026-08-13 08:39:33,data penyakit,Row 782,januari/februari,36,36,suspected_shifted_february,anomaly fix
2026-08-13 08:39:33,data penyakit,Row 783,januari/februari,50,50,suspected_shifted_february,anomaly fix
2026-08-13 08:39:33,data penyakit,Row 784,januari/februari,84,84,suspected_shifted_february,anomaly fix
2026-08-13 08:39:33,data penyakit,Row 785,januari/februari,80,80,suspected_shifted_february,anomaly fix
2026-08-13 08:39:33,data penyakit,Row 786,januari/februari,741,741,suspected_shifted_february,anomaly fix
2026-08-13 08:39:33,data penyakit,Row 787,januari/februari,303,303,suspected_shifted_february,anomaly fix
2026-08-13 08:39:33,data penyakit,Row 788,januari/februari,163,163,suspected_shifted_february,anomaly fix
2026-08-13 08:39:33,data penyakit,Row 789,januari/februari,216,216,suspected_shifted_february,anomaly fix
2026-08-13 08:39:33,data penyakit,Row 790,januari/februari,35,35,suspected_shifted_february,anomaly fix
2026-08-13 08:39:33,data penyakit,Row 791,januari/februari,5,5,suspected_shifted_february,anomaly fix
2026-08-13 08:39:33,data penyakit,Row 792,januari/februari,0,0,suspected_shifted_february,anomaly fix
2026-08-13 08:39:33,data penyakit,Row 793,januari/februari,1,1,suspected_shifted_february,anomaly fix
2026-08-13 08:39:33,data penyakit,Row 794,januari/februari,128,128,suspected_shifted_february,anomaly fix
2026-08-13 08:39:33,data penyakit,Row 795,januari/februari,52,52,suspected_shifted_february,anomaly fix
2026-08-13 08:39:33,data penyakit,Row 796,januari/februari,1,1,suspected_shifted_february,anomaly fix
2026-08-13 08:39:33,data penyakit,Row 797,januari/februari,264,264,suspected_shifted_february,anomaly fix
2026-08-13 08:39:33,data penyakit,Row 798,januari/februari,198,198,suspected_shifted_february,anomaly fix
2026-08-13 08:39:33,data penyakit,Row 799,januari/februari,29,29,suspected_shifted_february,anomaly fix
2026-08-13 08:39:33,data penyakit,Row 800,januari/februari,1,1,suspected_shifted_february,anomaly fix
2026-08-13 08:39:33,data penyakit,Row 801,januari/februari,258,258,suspected_shifted_february,anomaly fix
2026-08-13 08:39:33,data penyakit,Row 802,januari/februari,29,29,suspected_shifted_february,anomaly fix
2026-08-13 08:39:33,data penyakit,Row 803,januari/februari,61,61,suspected_shifted_february,anomaly fix
2026-08-13 08:39:33,data penyakit,Row 804,januari/februari,101,101,suspected_shifted_february,anomaly fix
2026-08-13 08:39:33,data penyakit,Row 805,januari/februari,57,57,suspected_shifted_february,anomaly fix
2026-08-13 08:39:33,data penyakit,Row 806,januari/februari,211,211,suspected_shifted_february,anomaly fix
2026-08-13 08:39:33,data penyakit,Row 807,januari/februari,799,799,suspected_shifted_february,anomaly fix
2026-08-13 08:39:33,data penyakit,Row 808,januari/februari,437,437,suspected_shifted_february,anomaly fix
2026-08-13 08:39:33,data penyakit,Row 809,januari/februari,159,159,suspected_shifted_february,anomaly fix
2026-08-13 08:39:33,data penyakit,Row 810,januari/februari,222,222,suspected_shifted_february,anomaly fix
2026-08-13 08:39:33,data penyakit,Row 811,januari/februari,61,61,suspected_shifted_february,anomaly fix
2026-08-13 08:39:33,data penyakit,Row 812,januari/februari,8,8,suspected_shifted_february,anomaly fix
2026-08-13 08:39:33,data penyakit,Row 813,januari/februari,7,7,suspected_shifted_february,anomaly fix
2026-08-13 08:39:33,data penyakit,Row 814,januari/februari,1,1,suspected_shifted_february,anomaly fix
2026-08-13 08:39:33,data penyakit,Row 815,januari/februari,112,112,suspected_shifted_february,anomaly fix
2026-08-13 08:39:33,data penyakit,Row 816,januari/februari,64,64,suspected_shifted_february,anomaly fix
2026-08-13 08:39:33,data penyakit,Row 817,januari/februari,1,1,suspected_shifted_february,anomaly fix
2026-08-13 08:39:33,data penyakit,Row 818,januari/februari,1377,1377,suspected_shifted_february,anomaly fix
2026-08-13 08:39:33,data penyakit,Row 819,januari/februari,256,256,suspected_shifted_february,anomaly fix
2026-08-13 08:39:33,data penyakit,Row 820,januari/februari,10,10,suspected_shifted_february,anomaly fix
2026-08-13 08:39:33,data penyakit,Row 821,januari/februari,1,1,suspected_shifted_february,anomaly fix
2026-08-13 08:39:33,data penyakit,Row 822,januari/februari,71,71,suspected_shifted_february,anomaly fix
2026-08-13 08:39:33,data penyakit,Row 823,januari/februari,5,5,suspected_shifted_february,anomaly fix
2026-08-13 08:39:33,data penyakit,Row 824,januari/februari,38,38,suspected_shifted_february,anomaly fix
2026-08-13 08:39:33,data penyakit,Row 825,januari/februari,38,38,suspected_shifted_february,anomaly fix
2026-08-13 08:39:33,data penyakit,Row 826,januari/februari,41,41,suspected_shifted_february,anomaly fix
2026-08-13 08:39:33,data penyakit,Row 827,januari/februari,76,76,suspected_shifted_february,anomaly fix
2026-08-13 08:39:33,data penyakit,Row 828,januari/februari,1038,1038,suspected_shifted_february,anomaly fix
2026-08-13 08:39:33,data penyakit,Row 829,januari/februari,348,348,suspected_shifted_february,anomaly fix
2026-08-13 08:39:33,data penyakit,Row 830,januari/februari,121,121,suspected_shifted_february,anomaly fix
2026-08-13 08:39:33,data penyakit,Row 831,januari/februari,122,122,suspected_shifted_february,anomaly fix
2026-08-13 08:39:33,data penyakit,Row 832,januari/februari,12,12,suspected_shifted_february,anomaly fix
2026-08-13 08:39:33,data penyakit,Row 833,januari/februari,18,18,suspected_shifted_february,anomaly fix
2026-08-13 08:39:33,data penyakit,Row 834,januari/februari,2,2,suspected_shifted_february,anomaly fix
2026-08-13 08:39:33,data penyakit,Row 835,januari/februari,1,1,suspected_shifted_february,anomaly fix
2026-08-13 08:39:33,data penyakit,Row 836,januari/februari,49,49,suspected_shifted_february,anomaly fix
2026-08-13 08:39:33,data penyakit,Row 837,januari/februari,32,32,suspected_shifted_february,anomaly fix
2026-08-13 08:39:33,data penyakit,Row 838,januari/februari,1,1,suspected_shifted_february,anomaly fix
2026-08-13 08:39:33,data penyakit,Row 839,januari/februari,140,140,suspected_shifted_february,anomaly fix
2026-08-13 08:39:33,data penyakit,Row 840,januari/februari,176,176,suspected_shifted_february,anomaly fix
2026-08-13 08:39:33,data penyakit,Row 841,januari/februari,13,13,suspected_shifted_february,anomaly fix
2026-08-13 08:39:33,data penyakit,Row 842,januari/februari,4,4,suspected_shifted_february,anomaly fix
2026-08-13 08:39:33,data penyakit,Row 843,januari/februari,56,56,suspected_shifted_february,anomaly fix
2026-08-13 08:39:33,data penyakit,Row 844,januari/februari,7,7,suspected_shifted_february,anomaly fix
2026-08-13 08:39:33,data penyakit,Row 845,januari/februari,12,12,suspected_shifted_february,anomaly fix
2026-08-13 08:39:33,data penyakit,Row 846,januari/februari,59,59,suspected_shifted_february,anomaly fix
2026-08-13 08:39:33,data penyakit,Row 847,januari/februari,48,48,suspected_shifted_february,anomaly fix
2026-08-13 08:39:33,data penyakit,Row 848,januari/februari,91,91,suspected_shifted_february,anomaly fix
2026-08-13 08:39:33,data penyakit,Row 849,januari/februari,719,719,suspected_shifted_february,anomaly fix
2026-08-13 08:39:33,data penyakit,Row 850,januari/februari,334,334,suspected_shifted_february,anomaly fix
2026-08-13 08:39:33,data penyakit,Row 851,januari/februari,148,148,suspected_shifted_february,anomaly fix
2026-08-13 08:39:33,data penyakit,Row 852,januari/februari,171,171,suspected_shifted_february,anomaly fix
2026-08-13 08:39:33,data penyakit,Row 853,januari/februari,40,40,suspected_shifted_february,anomaly fix
2026-08-13 08:39:33,data penyakit,Row 854,januari/februari,1,1,suspected_shifted_february,anomaly fix
2026-08-13 08:39:33,data penyakit,Row 855,januari/februari,3,3,suspected_shifted_february,anomaly fix
2026-08-13 08:39:33,data penyakit,Row 856,januari/februari,0,0,suspected_shifted_february,anomaly fix
2026-08-13 08:39:33,data penyakit,Row 857,januari/februari,127,127,suspected_shifted_february,anomaly fix
2026-08-13 08:39:33,data penyakit,Row 858,januari/februari,53,53,suspected_shifted_february,anomaly fix
2026-08-13 08:39:33,data penyakit,Row 859,januari/februari,0,0,suspected_shifted_february,anomaly fix
2026-08-13 08:39:33,data penyakit,Row 860,januari/februari,171,171,suspected_shifted_february,anomaly fix
2026-08-13 08:39:33,data penyakit,Row 861,januari/februari,162,162,suspected_shifted_february,anomaly fix
2026-08-13 08:39:33,data penyakit,Row 862,januari/februari,31,31,suspected_shifted_february,anomaly fix
2026-08-13 08:39:33,data penyakit,Row 863,januari/februari,0,0,suspected_shifted_february,anomaly fix
2026-08-13 08:39:33,data penyakit,Row 864,januari/februari,107,107,suspected_shifted_february,anomaly fix
2026-08-13 08:39:33,data penyakit,Row 865,januari/februari,13,13,suspected_shifted_february,anomaly fix
2026-08-13 08:39:33,data penyakit,Row 866,januari/februari,15,15,suspected_shifted_february,anomaly fix
2026-08-13 08:39:33,data penyakit,Row 867,januari/februari,45,45,suspected_shifted_february,anomaly fix
2026-08-13 08:39:33,data penyakit,Row 868,januari/februari,50,50,suspected_shifted_february,anomaly fix
2026-08-13 08:39:33,data penyakit,Row 869,januari/februari,127,127,suspected_shifted_february,anomaly fix
2026-08-13 08:39:33,data penyakit,Row 870,januari/februari,737,737,suspected_shifted_february,anomaly fix
2026-08-13 08:39:33,data penyakit,Row 871,januari/februari,542,542,suspected_shifted_february,anomaly fix
2026-08-13 08:39:33,data penyakit,Row 872,januari/februari,130,130,suspected_shifted_february,anomaly fix
2026-08-13 08:39:33,data penyakit,Row 873,januari/februari,335,335,suspected_shifted_february,anomaly fix
2026-08-13 08:39:33,data penyakit,Row 874,januari/februari,44,44,suspected_shifted_february,anomaly fix
2026-08-13 08:39:33,data penyakit,Row 875,januari/februari,7,7,suspected_shifted_february,anomaly fix
2026-08-13 08:39:33,data penyakit,Row 876,januari/februari,1,1,suspected_shifted_february,anomaly fix
2026-08-13 08:39:33,data penyakit,Row 877,januari/februari,2,2,suspected_shifted_february,anomaly fix
2026-08-13 08:39:33,data penyakit,Row 878,januari/februari,89,89,suspected_shifted_february,anomaly fix
2026-08-13 08:39:33,data penyakit,Row 879,januari/februari,25,25,suspected_shifted_february,anomaly fix
2026-08-13 08:39:33,data penyakit,Row 880,januari/februari,0,0,suspected_shifted_february,anomaly fix
2026-08-13 08:39:33,data penyakit,Row 881,januari/februari,565,565,suspected_shifted_february,anomaly fix
2026-08-13 08:39:33,data penyakit,Row 882,januari/februari,203,203,suspected_shifted_february,anomaly fix
2026-08-13 08:39:33,data penyakit,Row 883,januari/februari,32,32,suspected_shifted_february,anomaly fix
2026-08-13 08:39:33,data penyakit,Row 884,januari/februari,5,5,suspected_shifted_february,anomaly fix
2026-08-13 08:39:33,data penyakit,Row 885,januari/februari,228,228,suspected_shifted_february,anomaly fix
2026-08-13 08:39:33,data penyakit,Row 886,januari/februari,47,47,suspected_shifted_february,anomaly fix
2026-08-13 08:39:33,data penyakit,Row 887,januari/februari,34,34,suspected_shifted_february,anomaly fix
2026-08-13 08:39:33,data penyakit,Row 888,januari/februari,160,160,suspected_shifted_february,anomaly fix
2026-08-13 08:39:33,data penyakit,Row 889,januari/februari,107,107,suspected_shifted_february,anomaly fix
2026-08-13 08:39:33,data penyakit,Row 890,januari/februari,275,275,suspected_shifted_february,anomaly fix
2026-08-13 08:39:33,data penyakit,Row 891,januari/februari,710,710,suspected_shifted_february,anomaly fix
2026-08-13 08:39:33,data penyakit,Row 892,januari/februari,567,567,suspected_shifted_february,anomaly fix
2026-08-13 08:39:33,data penyakit,Row 893,januari/februari,201,201,suspected_shifted_february,anomaly fix
2026-08-13 08:39:33,data penyakit,Row 894,januari/februari,359,359,suspected_shifted_february,anomaly fix
2026-08-13 08:39:33,data penyakit,Row 895,januari/februari,74,74,suspected_shifted_february,anomaly fix
2026-08-13 08:39:33,data penyakit,Row 896,januari/februari,11,11,suspected_shifted_february,anomaly fix
2026-08-13 08:39:33,data penyakit,Row 897,januari/februari,8,8,suspected_shifted_february,anomaly fix
2026-08-13 08:39:33,data penyakit,Row 898,januari/februari,7,7,suspected_shifted_february,anomaly fix
2026-08-13 08:39:33,data penyakit,Row 899,januari/februari,227,227,suspected_shifted_february,anomaly fix
2026-08-13 08:39:33,data penyakit,Row 900,januari/februari,132,132,suspected_shifted_february,anomaly fix
2026-08-13 08:39:33,data penyakit,Row 901,januari/februari,1,1,suspected_shifted_february,anomaly fix
2026-08-13 08:39:33,data penyakit,Row 902,januari/februari,482,482,suspected_shifted_february,anomaly fix
2026-08-13 08:39:33,data penyakit,Row 903,januari/februari,66,66,suspected_shifted_february,anomaly fix
2026-08-13 08:39:33,data penyakit,Row 904,januari/februari,16,16,suspected_shifted_february,anomaly fix
2026-08-13 08:39:33,data penyakit,Row 905,januari/februari,1,1,suspected_shifted_february,anomaly fix
2026-08-13 08:39:33,data penyakit,Row 906,januari/februari,74,74,suspected_shifted_february,anomaly fix
2026-08-13 08:39:33,data penyakit,Row 907,januari/februari,3,3,suspected_shifted_february,anomaly fix
2026-08-13 08:39:33,data penyakit,Row 908,januari/februari,9,9,suspected_shifted_february,anomaly fix
2026-08-13 08:39:33,data penyakit,Row 909,januari/februari,34,34,suspected_shifted_february,anomaly fix
2026-08-13 08:39:33,data penyakit,Row 910,januari/februari,18,18,suspected_shifted_february,anomaly fix
2026-08-13 08:39:33,data penyakit,Row 911,januari/februari,78,78,suspected_shifted_february,anomaly fix
2026-08-13 08:39:33,data penyakit,Row 912,januari/februari,313,313,suspected_shifted_february,anomaly fix
2026-08-13 08:39:33,data penyakit,Row 913,januari/februari,341,341,suspected_shifted_february,anomaly fix
2026-08-13 08:39:33,data penyakit,Row 914,januari/februari,56,56,suspected_shifted_february,anomaly fix
2026-08-13 08:39:33,data penyakit,Row 915,januari/februari,129,129,suspected_shifted_february,anomaly fix
2026-08-13 08:39:33,data penyakit,Row 916,januari/februari,14,14,suspected_shifted_february,anomaly fix
2026-08-13 08:39:33,data penyakit,Row 917,januari/februari,7,7,suspected_shifted_february,anomaly fix
2026-08-13 08:39:33,data penyakit,Row 918,januari/februari,0,0,suspected_shifted_february,anomaly fix
2026-08-13 08:39:33,data penyakit,Row 919,januari/februari,0,0,suspected_shifted_february,anomaly fix
2026-08-13 08:39:33,data penyakit,Row 920,januari/februari,64,64,suspected_shifted_february,anomaly fix
2026-08-13 08:39:33,data penyakit,Row 921,januari/februari,31,31,suspected_shifted_february,anomaly fix
2026-08-13 08:39:33,data penyakit,Row 922,januari/februari,0,0,suspected_shifted_february,anomaly fix
2026-08-13 08:39:33,data penyakit,Row 923,januari/februari,143,143,suspected_shifted_february,anomaly fix
2026-08-13 08:39:33,data penyakit,Row 924,januari/februari,162,162,suspected_shifted_february,anomaly fix
2026-08-13 08:39:33,data penyakit,Row 925,januari/februari,25,25,suspected_shifted_february,anomaly fix
2026-08-13 08:39:33,data penyakit,Row 926,januari/februari,4,4,suspected_shifted_february,anomaly fix
2026-08-13 08:39:33,data penyakit,Row 927,januari/februari,38,38,suspected_shifted_february,anomaly fix
2026-08-13 08:39:33,data penyakit,Row 928,januari/februari,6,6,suspected_shifted_february,anomaly fix
2026-08-13 08:39:33,data penyakit,Row 929,januari/februari,9,9,suspected_shifted_february,anomaly fix
2026-08-13 08:39:33,data penyakit,Row 930,januari/februari,57,57,suspected_shifted_february,anomaly fix
2026-08-13 08:39:33,data penyakit,Row 931,januari/februari,30,30,suspected_shifted_february,anomaly fix
2026-08-13 08:39:33,data penyakit,Row 932,januari/februari,70,70,suspected_shifted_february,anomaly fix
2026-08-13 08:39:33,data penyakit,Row 933,januari/februari,467,467,suspected_shifted_february,anomaly fix
2026-08-13 08:39:33,data penyakit,Row 934,januari/februari,370,370,suspected_shifted_february,anomaly fix
2026-08-13 08:39:33,data penyakit,Row 935,januari/februari,111,111,suspected_shifted_february,anomaly fix
2026-08-13 08:39:33,data penyakit,Row 936,januari/februari,165,165,suspected_shifted_february,anomaly fix
2026-08-13 08:39:33,data penyakit,Row 937,januari/februari,21,21,suspected_shifted_february,anomaly fix
2026-08-13 08:39:33,data penyakit,Row 938,januari/februari,4,4,suspected_shifted_february,anomaly fix
2026-08-13 08:39:33,data penyakit,Row 939,januari/februari,1,1,suspected_shifted_february,anomaly fix
2026-08-13 08:39:33,data penyakit,Row 940,januari/februari,0,0,suspected_shifted_february,anomaly fix
2026-08-13 08:39:33,data penyakit,Row 941,januari/februari,206,206,suspected_shifted_february,anomaly fix
2026-08-13 08:39:33,data penyakit,Row 942,januari/februari,46,46,suspected_shifted_february,anomaly fix
2026-08-13 08:39:33,data penyakit,Row 943,januari/februari,0,0,suspected_shifted_february,anomaly fix
2026-08-13 08:39:33,data penyakit,Row 944,januari/februari,247,247,suspected_shifted_february,anomaly fix
2026-08-13 08:39:33,data penyakit,Row 945,januari/februari,97,97,suspected_shifted_february,anomaly fix
2026-08-13 08:39:33,data penyakit,Row 946,januari/februari,2,2,suspected_shifted_february,anomaly fix
2026-08-13 08:39:33,data penyakit,Row 947,januari/februari,1,1,suspected_shifted_february,anomaly fix
2026-08-13 08:39:33,data penyakit,Row 948,januari/februari,54,54,suspected_shifted_february,anomaly fix
2026-08-13 08:39:33,data penyakit,Row 949,januari/februari,1,1,suspected_shifted_february,anomaly fix
2026-08-13 08:39:33,data penyakit,Row 950,januari/februari,8,8,suspected_shifted_february,anomaly fix
2026-08-13 08:39:33,data penyakit,Row 951,januari/februari,32,32,suspected_shifted_february,anomaly fix
2026-08-13 08:39:33,data penyakit,Row 952,januari/februari,21,21,suspected_shifted_february,anomaly fix
2026-08-13 08:39:33,data penyakit,Row 953,januari/februari,54,54,suspected_shifted_february,anomaly fix
2026-08-13 08:39:33,data penyakit,Row 954,januari/februari,568,568,suspected_shifted_february,anomaly fix
2026-08-13 08:39:33,data penyakit,Row 955,januari/februari,331,331,suspected_shifted_february,anomaly fix
2026-08-13 08:39:33,data penyakit,Row 956,januari/februari,96,96,suspected_shifted_february,anomaly fix
2026-08-13 08:39:33,data penyakit,Row 957,januari/februari,145,145,suspected_shifted_february,anomaly fix
2026-08-13 08:39:33,data penyakit,Row 958,januari/februari,15,15,suspected_shifted_february,anomaly fix
2026-08-13 08:39:33,data penyakit,Row 959,januari/februari,8,8,suspected_shifted_february,anomaly fix
2026-08-13 08:39:33,data penyakit,Row 960,januari/februari,2,2,suspected_shifted_february,anomaly fix
2026-08-13 08:39:33,data penyakit,Row 961,januari/februari,0,0,suspected_shifted_february,anomaly fix
2026-08-13 08:39:33,data penyakit,Row 962,januari/februari,42,42,suspected_shifted_february,anomaly fix
2026-08-13 08:39:33,data penyakit,Row 963,januari/februari,6,6,suspected_shifted_february,anomaly fix
2026-08-13 08:39:33,data penyakit,Row 964,januari/februari,1,1,suspected_shifted_february,anomaly fix
2026-08-13 08:39:33,data penyakit,Row 965,januari/februari,233,233,suspected_shifted_february,anomaly fix
2026-08-13 08:39:33,data penyakit,Row 966,januari/februari,123,123,suspected_shifted_february,anomaly fix
2026-08-13 08:39:33,data penyakit,Row 967,januari/februari,18,18,suspected_shifted_february,anomaly fix
2026-08-13 08:39:33,data penyakit,Row 968,januari/februari,0,0,suspected_shifted_february,anomaly fix
2026-08-13 08:39:33,data penyakit,Row 969,januari/februari,87,87,suspected_shifted_february,anomaly fix
2026-08-13 08:39:33,data penyakit,Row 970,januari/februari,5,5,suspected_shifted_february,anomaly fix
2026-08-13 08:39:33,data penyakit,Row 971,januari/februari,33,33,suspected_shifted_february,anomaly fix
2026-08-13 08:39:33,data penyakit,Row 972,januari/februari,61,61,suspected_shifted_february,anomaly fix
2026-08-13 08:39:33,data penyakit,Row 973,januari/februari,35,35,suspected_shifted_february,anomaly fix
2026-08-13 08:39:33,data penyakit,Row 974,januari/februari,102,102,suspected_shifted_february,anomaly fix
2026-08-13 08:39:33,data penyakit,Row 975,januari/februari,645,645,suspected_shifted_february,anomaly fix
2026-08-13 08:39:33,data penyakit,Row 976,januari/februari,474,474,suspected_shifted_february,anomaly fix
2026-08-13 08:39:33,data penyakit,Row 977,januari/februari,99,99,suspected_shifted_february,anomaly fix
2026-08-13 08:39:33,data penyakit,Row 978,januari/februari,114,114,suspected_shifted_february,anomaly fix
2026-08-13 08:39:33,data penyakit,Row 979,januari/februari,30,30,suspected_shifted_february,anomaly fix
2026-08-13 08:39:33,data penyakit,Row 980,januari/februari,10,10,suspected_shifted_february,anomaly fix
2026-08-13 08:39:33,data penyakit,Row 981,januari/februari,4,4,suspected_shifted_february,anomaly fix
2026-08-13 08:39:33,data penyakit,Row 982,januari/februari,0,0,suspected_shifted_february,anomaly fix
2026-08-13 08:39:33,data penyakit,Row 983,januari/februari,178,178,suspected_shifted_february,anomaly fix
2026-08-13 08:39:33,data penyakit,Row 984,januari/februari,31,31,suspected_shifted_february,anomaly fix
2026-08-13 08:39:33,data penyakit,Row 985,januari/februari,0,0,suspected_shifted_february,anomaly fix
2026-08-13 08:39:33,data penyakit,Row 986,januari/februari,464,464,suspected_shifted_february,anomaly fix
2026-08-13 08:39:33,data penyakit,Row 987,januari/februari,199,199,suspected_shifted_february,anomaly fix
2026-08-13 08:39:33,data penyakit,Row 988,januari/februari,31,31,suspected_shifted_february,anomaly fix
2026-08-13 08:39:33,data penyakit,Row 989,januari/februari,16,16,suspected_shifted_february,anomaly fix
2026-08-13 08:39:33,data penyakit,Row 990,januari/februari,140,140,suspected_shifted_february,anomaly fix
2026-08-13 08:39:33,data penyakit,Row 991,januari/februari,12,12,suspected_shifted_february,anomaly fix
2026-08-13 08:39:33,data penyakit,Row 992,januari/februari,50,50,suspected_shifted_february,anomaly fix
2026-08-13 08:39:33,data penyakit,Row 993,januari/februari,113,113,suspected_shifted_february,anomaly fix
2026-08-13 08:39:33,data penyakit,Row 994,januari/februari,82,82,suspected_shifted_february,anomaly fix
2026-08-13 08:39:33,data penyakit,Row 995,januari/februari,95,95,suspected_shifted_february,anomaly fix
2026-08-13 08:39:33,data penyakit,Row 996,januari/februari,524,524,suspected_shifted_february,anomaly fix
